,from_airports_list,to_airports_list,departure_delay_time_list,departure_delay_list,arrival_delay_time_list,arrival_delay_list
6386,PMO,MXP,-806.0,True,309.0,False
6387,MXP,PMO,-1056.0,True,216.0,False
6388,MXP,PMO,-1578.0,True,-281.0,True
6389,MXP,PMO,-641.0,True,782.0,False
6390,MXP,PMO,-1180.0,True,223.0,False
6391,MXP,PMO,44.0,False,1218.0,False
6392,MXP,PMO,-1093.0,True,458.0,False
6393,PMO,NAP,-199.0,True,1503.0,False
6394,PMO,NAP,-351.0,True,1284.0,False
6395,NAP,PMO,-868.0,True,411.0,False
6396,NAP,PMO,-857.0,True,435.0,False
6397,PMO,PNL,-732.0,True,112.0,False
6398,PMO,PNL,-283.0,True,362.0,False
6399,PMO,PNL,0.0,False,259.0,False
6400,PNL,PMO,0.0,False,608.0,False
6401,PMO,PSA,-652.0,True,789.0,False
6402,PSA,PMO,-266.0,True,1055.0,False
6403,PMO,FCO,-238.0,True,1307.0,False
6404,PMO,FCO,-119.0,True,1265.0,False
6405,PMO,FCO,-1291.0,True,352.0,False
6406,PMO,FCO,-28.0,True,1696.0,False
6407,PMO,FCO,-660.0,True,1289.0,False
6408,PMO,FCO,-983.0,True,999.0,False
6409,PMO,FCO,-487.0,True,1435.0,False
6410,FCO,PMO,-336.0,True,1324.0,False
6411,FCO,PMO,-1415.0,True,91.0,False
6412,FCO,PMO,-1671.0,True,84.0,False
6413,FCO,PMO,-1732.0,True,75.0,False
6414,FCO,PMO,-843.0,True,919.0,False
6415,FCO,PMO,-1344.0,True,253.0,False
6416,FCO,PMO,-1214.0,True,809.0,False
6417,TRS,PMO,-156.0,True,824.0,False
6418,PMO,TRN,90.0,False,1230.0,False
6419,TRN,PMO,-382.0,True,713.0,False
6420,PMO,VCE,45.0,False,1316.0,False
6421,PMO,VCE,0.0,False,1431.0,False
6422,VCE,PMO,-787.0,True,163.0,False
6423,VCE,PMO,-369.0,True,472.0,False
6424,PMO,VRN,-94.0,True,1372.0,False
6425,VRN,PMO,-340.0,True,972.0,False
6426,PMO,RTM,144.0,False,831.0,False
6427,RTM,PMO,-474.0,True,780.0,False
6428,PMO,KRK,-566.0,True,1348.0,False
6429,KRK,PMO,-228.0,True,923.0,False
6430,PMO,OTP,-666.0,True,1095.0,False
6431,OTP,PMO,-41.0,True,783.0,False
6432,PMO,MAD,-1181.0,True,640.0,False
6433,MAD,PMO,-1091.0,True,1033.0,False
6434,PMO,VLC,-432.0,True,399.0,False
6435,VLC,PMO,-224.0,True,1041.0,False
6436,PMO,LHR,-570.0,True,1965.0,False
6437,LHR,PMO,-1832.0,True,142.0,False
6438,PEG,CRL,-776.0,True,-102.0,True
6439,CRL,PEG,-676.0,True,615.0,False
6440,PEG,RTM,285.0,False,1292.0,False
6441,RTM,PEG,-619.0,True,568.0,False
6442,PSR,OTP,153.0,False,1667.0,False
6443,OTP,PSR,56.0,False,708.0,False
6444,PSA,TIA,-239.0,True,1879.0,False
6445,TIA,PSA,231.0,False,1738.0,False
6446,PSA,TIA,-805.0,True,874.0,False
6447,PSA,TIA,-4550.0,True,-3126.0,True
6448,PSA,TIA,-239.0,True,1879.0,False
6449,TIA,PSA,231.0,False,1738.0,False
6450,TIA,PSA,-575.0,True,561.0,False
6451,TIA,PSA,-1842.0,True,-884.0,True
6452,PSA,BDS,-102.0,True,1465.0,False
6453,BDS,PSA,-17.0,True,1062.0,False
6454,PSA,CTA,-713.0,True,523.0,False
6455,CTA,PSA,-3926.0,True,-2500.0,True
6456,PSA,SUF,-326.0,True,1052.0,False
6457,SUF,PSA,-29.0,True,1153.0,False
6458,PSA,PMO,-266.0,True,1055.0,False
6459,PMO,PSA,-652.0,True,789.0,False
6460,PSA,MLA,-411.0,True,927.0,False
6461,MLA,PSA,125.0,False,1646.0,False
6462,PSA,AMS,248.0,False,1876.0,False
6463,AMS,PSA,-1028.0,True,610.0,False
6464,PSA,WMI,-772.0,True,603.0,False
6465,WMI,PSA,-368.0,True,537.0,False
6466,PSA,OTP,-60.0,True,3022.0,False
6467,PSA,OTP,-383.0,True,1766.0,False
6468,OTP,PSA,929.0,False,1520.0,False
6469,OTP,PSA,-238.0,True,798.0,False
6470,PSA,MAD,11.0,False,1591.0,False
6471,MAD,PSA,-794.0,True,1446.0,False
6472,PSA,EDI,288.0,False,1731.0,False
6473,EDI,PSA,543.0,False,1868.0,False
6474,PSA,LHR,-1355.0,True,726.0,False
6475,LHR,PSA,-2619.0,True,-427.0,True
6476,PSA,STN,-505.0,True,834.0,False
6477,STN,PSA,-414.0,True,1568.0,False
6478,PSA,MAN,-359.0,True,803.0,False
6479,MAN,PSA,-697.0,True,1148.0,False
6480,CIA,BLL,-1405.0,True,-593.0,True
6481,BLL,CIA,-1839.0,True,-702.0,True
6482,CIA,BOD,-1158.0,True,-3.0,True
6483,BOD,CIA,-2188.0,True,-490.0,True
6484,CIA,FKB,-159.0,True,1427.0,False
6485,FKB,CIA,219.0,False,1515.0,False
6486,CIA,ATH,-1121.0,True,594.0,False
6487,ATH,CIA,-791.0,True,142.0,False
6488,CIA,DUB,-576.0,True,362.0,False
6489,DUB,CIA,-438.0,True,1713.0,False
6490,CIA,CAG,-22.0,True,1468.0,False
6491,CAG,CIA,-203.0,True,1355.0,False
6492,CIA,VNO,-4126.0,True,-2196.0,True
6493,VNO,CIA,-3221.0,True,-2294.0,True
6494,CIA,OTP,-977.0,True,136.0,False
6495,CIA,OTP,-71.0,True,1689.0,False
6496,OTP,CIA,-1158.0,True,-276.0,True
6497,OTP,CIA,8.0,False,1211.0,False
6498,CIA,CRA,-1306.0,True,200.0,False
6499,CRA,CIA,-682.0,True,398.0,False
6500,CIA,MAD,-190.0,True,1637.0,False
6501,MAD,CIA,-733.0,True,1615.0,False
6502,CIA,PIK,-128.0,True,948.0,False
6503,PIK,CIA,-63.0,True,1512.0,False
6504,CIA,STN,-204.0,True,619.0,False
6505,STN,CIA,-296.0,True,1567.0,False
6506,FCO,TIA,-601.0,True,827.0,False
6507,TIA,FCO,-643.0,True,735.0,False
6508,TIA,FCO,-765.0,True,483.0,False
6509,FCO,VIE,-489.0,True,1061.0,False
6510,FCO,VIE,-1347.0,True,281.0,False
6511,FCO,VIE,-314.0,True,1585.0,False
6512,VIE,FCO,-361.0,True,1105.0,False
6513,VIE,FCO,-1490.0,True,1283.0,False
6514,VIE,FCO,-164.0,True,1642.0,False
6515,FCO,BRU,-1337.0,True,724.0,False
6516,FCO,BRU,-668.0,True,1110.0,False
6517,BRU,FCO,-2330.0,True,-526.0,True
6518,BRU,FCO,-961.0,True,930.0,False
6519,SPU,ZAG,281.0,False,1291.0,False
6520,FCO,SPU,-210.0,True,1302.0,False
6521,SPU,FCO,-710.0,True,528.0,False
6522,ZAG,SPU,-755.0,True,69.0,False
6523,FCO,CPH,-604.0,True,867.0,False
6524,CPH,FCO,-616.0,True,1019.0,False
6525,FCO,CAI,-3552.0,True,-2028.0,True
6526,CAI,FCO,-1391.0,True,319.0,False
6527,ADD,FCO,-1480.0,True,1638.0,False
6528,FCO,CDG,-1254.0,True,778.0,False
6529,FCO,CDG,-617.0,True,928.0,False
6530,FCO,CDG,-2096.0,True,-388.0,True
6531,FCO,CDG,-807.0,True,701.0,False
6532,FCO,CDG,-2792.0,True,-919.0,True
6533,CDG,FCO,-659.0,True,1733.0,False
6534,CDG,FCO,-788.0,True,1547.0,False
6535,CDG,FCO,-634.0,True,1088.0,False
6536,CDG,FCO,-991.0,True,1503.0,False
6537,CDG,FCO,-911.0,True,890.0,False
6538,FCO,ORY,-873.0,True,746.0,False
6539,FCO,ORY,-952.0,True,658.0,False
6540,ORY,FCO,-373.0,True,1063.0,False
6541,ORY,FCO,-51.0,True,1359.0,False
6542,FCO,FRA,-697.0,True,770.0,False
6543,FCO,FRA,-1056.0,True,94.0,False
6544,FCO,FRA,-523.0,True,1093.0,False
6545,FRA,FCO,105.0,False,2520.0,False
6546,FRA,FCO,-774.0,True,1077.0,False
6547,FRA,FCO,-798.0,True,1015.0,False
6548,FCO,MUC,-481.0,True,774.0,False
6549,FCO,MUC,-1084.0,True,166.0,False
6550,MUC,FCO,-1031.0,True,631.0,False
6551,MUC,FCO,-580.0,True,1120.0,False
6552,FCO,ATH,-616.0,True,1136.0,False
6553,FCO,ATH,-791.0,True,1152.0,False
6554,ATH,FCO,-579.0,True,1094.0,False
6555,FCO,RHO,-798.0,True,1198.0,False
6556,RHO,FCO,101.0,False,1920.0,False
6557,FCO,JTR,-1006.0,True,856.0,False
6558,JTR,FCO,-222.0,True,1238.0,False
6559,FCO,BUD,-1039.0,True,1085.0,False
6560,BUD,FCO,-221.0,True,1177.0,False
6561,FCO,AHO,-935.0,True,781.0,False
6562,FCO,AHO,-526.0,True,1134.0,False
6563,FCO,AHO,-1042.0,True,825.0,False
6564,AHO,FCO,-365.0,True,737.0,False
6565,AHO,FCO,-385.0,True,916.0,False
6566,AHO,FCO,200.0,False,1591.0,False
6567,FCO,BRI,-455.0,True,1165.0,False
6568,FCO,BRI,-846.0,True,729.0,False
6569,BRI,FCO,-607.0,True,1064.0,False
6570,BRI,FCO,72.0,False,1461.0,False
6571,FCO,BLQ,-958.0,True,532.0,False
6572,FCO,BLQ,-405.0,True,857.0,False
6573,BLQ,FCO,-2096.0,True,-518.0,True
6574,BLQ,FCO,-1191.0,True,156.0,False
6575,FCO,BDS,-2632.0,True,-1178.0,True
6576,FCO,BDS,-303.0,True,1248.0,False
6577,BDS,FCO,-2123.0,True,-569.0,True
6578,BDS,FCO,125.0,False,1633.0,False
6579,FCO,CAG,374.0,False,1969.0,False
6580,FCO,CAG,-1152.0,True,500.0,False
6581,FCO,CAG,-177.0,True,1327.0,False
6582,FCO,CAG,-914.0,True,528.0,False
6583,FCO,CAG,-380.0,True,1244.0,False
6584,FCO,CAG,-729.0,True,918.0,False
6585,FCO,CAG,-2016.0,True,-321.0,True
6586,FCO,CAG,-537.0,True,947.0,False
6587,FCO,CAG,-839.0,True,616.0,False
6588,CAG,FCO,-36.0,True,1407.0,False
6589,CAG,FCO,7.0,False,1506.0,False
6590,CAG,FCO,383.0,False,1772.0,False
6591,CAG,FCO,-134.0,True,1371.0,False
6592,CAG,FCO,-231.0,True,1245.0,False
6593,CAG,FCO,20.0,False,1553.0,False
6594,CAG,FCO,-142.0,True,1253.0,False
6595,CAG,FCO,1447.0,False,2826.0,False
6596,FCO,CTA,549.0,False,2471.0,False
6597,FCO,CTA,-1986.0,True,-295.0,True
6598,FCO,CTA,-1867.0,True,-416.0,True
6599,FCO,CTA,-1154.0,True,556.0,False
6600,FCO,CTA,-347.0,True,1359.0,False
6601,FCO,CTA,-610.0,True,880.0,False
6602,FCO,CTA,-1569.0,True,271.0,False
6603,FCO,CTA,-259.0,True,1554.0,False
6604,FCO,CTA,-489.0,True,1281.0,False
6605,CTA,FCO,-203.0,True,1704.0,False
6606,CTA,FCO,-726.0,True,665.0,False
6607,CTA,FCO,-2330.0,True,-144.0,True
6608,CTA,FCO,-1641.0,True,208.0,False
6609,CTA,FCO,-1904.0,True,235.0,False
6610,CTA,FCO,-23.0,True,1909.0,False
6611,CTA,FCO,-242.0,True,1187.0,False
6612,CTA,FCO,-184.0,True,1396.0,False
6613,CTA,FCO,-679.0,True,220.0,False
6614,FCO,FLR,-467.0,True,1073.0,False
6615,FLR,FCO,-545.0,True,472.0,False
6616,FCO,GOA,-274.0,True,1065.0,False
6617,GOA,FCO,271.0,False,1513.0,False
6618,FCO,SUF,-1156.0,True,263.0,False
6619,FCO,SUF,-487.0,True,642.0,False
6620,SUF,FCO,-104.0,True,1537.0,False
6621,SUF,FCO,-356.0,True,1355.0,False
6622,ADD,FCO,-1480.0,True,1638.0,False
6623,TUN,FCO,-11355.0,True,-9893.0,True
6624,FCO,MXP,-939.0,True,636.0,False
6625,FCO,MXP,-569.0,True,889.0,False
6626,FCO,MXP,-970.0,True,317.0,False
6627,FCO,MXP,-1277.0,True,111.0,False
6628,FCO,MXP,-1362.0,True,25.0,False
6629,MXP,FCO,-954.0,True,784.0,False
6630,MXP,FCO,-932.0,True,741.0,False
6631,MXP,FCO,-1231.0,True,559.0,False
6632,MXP,FCO,-911.0,True,761.0,False
6633,MXP,FCO,-724.0,True,647.0,False
6634,FCO,NAP,-681.0,True,704.0,False
6635,NAP,FCO,-513.0,True,472.0,False
6636,FCO,OLB,-1070.0,True,216.0,False
6637,FCO,OLB,-1010.0,True,237.0,False
6638,FCO,OLB,-888.0,True,476.0,False
6639,FCO,OLB,-618.0,True,567.0,False
6640,OLB,FCO,-840.0,True,874.0,False
6641,OLB,FCO,-1379.0,True,500.0,False
6642,OLB,FCO,-107.0,True,1783.0,False
6643,OLB,FCO,-109.0,True,1846.0,False
6644,FCO,PMO,-336.0,True,1324.0,False
6645,FCO,PMO,-1415.0,True,91.0,False
6646,FCO,PMO,-1671.0,True,84.0,False
6647,FCO,PMO,-1732.0,True,75.0,False
6648,FCO,PMO,-843.0,True,919.0,False
6649,FCO,PMO,-1344.0,True,253.0,False
6650,FCO,PMO,-1214.0,True,809.0,False
6651,PMO,FCO,-238.0,True,1307.0,False
6652,PMO,FCO,-119.0,True,1265.0,False
6653,PMO,FCO,-1291.0,True,352.0,False
6654,PMO,FCO,-28.0,True,1696.0,False
6655,PMO,FCO,-660.0,True,1289.0,False
6656,PMO,FCO,-983.0,True,999.0,False
6657,PMO,FCO,-487.0,True,1435.0,False
6658,FCO,REG,-722.0,True,961.0,False
6659,REG,FCO,-48.0,True,1688.0,False
6660,FCO,TRN,-651.0,True,741.0,False
6661,FCO,TRN,-1829.0,True,-343.0,True
6662,TRN,FCO,-519.0,True,861.0,False
6663,TRN,FCO,-309.0,True,1365.0,False
6664,FCO,VCE,-787.0,True,650.0,False
6665,FCO,VCE,-1370.0,True,1693.0,False
6666,VCE,FCO,-338.0,True,985.0,False
6667,VCE,FCO,-1736.0,True,-206.0,True
6668,FCO,AMS,-300.0,True,690.0,False
6669,FCO,AMS,-805.0,True,907.0,False
6670,AMS,FCO,-1300.0,True,948.0,False
6671,AMS,FCO,-689.0,True,461.0,False
6672,FCO,GDN,-423.0,True,1207.0,False
6673,GDN,FCO,-428.0,True,1057.0,False
6674,FCO,KRK,-559.0,True,1005.0,False
6675,KRK,FCO,-222.0,True,1138.0,False
6676,FCO,WAW,-1458.0,True,612.0,False
6677,WAW,FCO,-345.0,True,1283.0,False
6678,FCO,LIS,-1105.0,True,513.0,False
6679,LIS,FCO,-1029.0,True,1085.0,False
6680,LIS,FCO,-969.0,True,925.0,False
6681,FCO,DOH,-544.0,True,1109.0,False
6682,DOH,FCO,-676.0,True,1568.0,False
6683,FCO,BCM,-699.0,True,1238.0,False
6684,BCM,FCO,581.0,False,1771.0,False
6685,FCO,BCN,-413.0,True,1234.0,False
6686,FCO,BCN,-1378.0,True,563.0,False
6687,FCO,BCN,-579.0,True,1473.0,False
6688,FCO,BCN,-104.0,True,2058.0,False
6689,BCN,FCO,-131.0,True,2427.0,False
6690,BCN,FCO,-1291.0,True,832.0,False
6691,BCN,FCO,-684.0,True,1802.0,False
6692,BCN,FCO,-455.0,True,1880.0,False
6693,FCO,IBZ,-1768.0,True,-144.0,True
6694,IBZ,FCO,-1037.0,True,740.0,False
6695,FCO,MAD,-400.0,True,1719.0,False
6696,FCO,MAD,-345.0,True,2354.0,False
6697,FCO,MAD,-803.0,True,1411.0,False
6698,MAD,FCO,-845.0,True,2026.0,False
6699,MAD,FCO,-874.0,True,2148.0,False
6700,MAD,FCO,-1511.0,True,1117.0,False
6701,FCO,AGP,-1677.0,True,-753.0,True
6702,AGP,FCO,-1283.0,True,685.0,False
6703,FCO,TUN,-12093.0,True,-10815.0,True
6704,TUN,FCO,409.0,False,2316.0,False
6705,TUN,FCO,-11355.0,True,-9893.0,True
6706,FCO,IST,-2063.0,True,950.0,False
6707,IST,FCO,-1491.0,True,487.0,False
6708,FCO,KBP,-551.0,True,1177.0,False
6709,KBP,FCO,324.0,False,1146.0,False
6710,FCO,LGW,-442.0,True,2065.0,False
6711,LGW,FCO,-973.0,True,1417.0,False
6712,FCO,LHR,-905.0,True,2112.0,False
6713,FCO,LHR,-970.0,True,1839.0,False
6714,FCO,LHR,-414.0,True,2328.0,False
6715,FCO,LHR,-1295.0,True,633.0,False
6716,FCO,LHR,-319.0,True,1645.0,False
6717,LHR,FCO,-466.0,True,2577.0,False
6718,LHR,FCO,-104.0,True,2576.0,False
6719,LHR,FCO,401.0,False,2422.0,False
6720,LHR,FCO,-2192.0,True,683.0,False
6721,LHR,FCO,-961.0,True,949.0,False
6722,FCO,ORD,-1489.0,True,2031.0,False
6723,ORD,FCO,1016.0,False,4530.0,False
6724,FCO,JFK,-1190.0,True,1474.0,False
6725,FCO,EWR,-59.0,True,1725.0,False
6726,EWR,FCO,-837.0,True,936.0,False
6727,TPS,PNL,-134.0,True,664.0,False
6728,TPS,PNL,0.0,False,848.0,False
6729,PNL,TPS,0.0,False,541.0,False
6730,PNL,TPS,0.0,False,744.0,False
6731,TPS,TRN,-89.0,True,853.0,False
6732,TRN,TPS,-123.0,True,1152.0,False
6733,VCE,OTP,-1280.0,True,590.0,False
6734,VCE,OTP,-701.0,True,1132.0,False
6735,VCE,CLJ,-1064.0,True,793.0,False
6736,CLJ,VCE,-274.0,True,882.0,False
6737,TRN,TIA,-550.0,True,837.0,False
6738,TRN,TIA,-1498.0,True,-146.0,True
6739,TIA,TRN,133.0,False,845.0,False
6740,TIA,TRN,-585.0,True,439.0,False
6741,TRN,FRA,395.0,False,1706.0,False
6742,FRA,TRN,-11.0,True,1054.0,False
6743,TRN,MUC,127.0,False,1261.0,False
6744,MUC,TRN,-16.0,True,970.0,False
6745,TRN,AHO,-982.0,True,55.0,False
6746,AHO,TRN,-481.0,True,179.0,False
6747,TRN,BDS,-1004.0,True,320.0,False
6748,BDS,TRN,-1188.0,True,-269.0,True
6749,TRN,CAG,568.0,False,2059.0,False
6750,CAG,TRN,-349.0,True,1452.0,False
6751,TRN,CTA,-573.0,True,856.0,False
6752,CTA,TRN,-636.0,True,380.0,False
6753,TRN,NAP,-1044.0,True,491.0,False
6754,NAP,TRN,-537.0,True,716.0,False
6755,TRN,OLB,371.0,False,2062.0,False
6756,OLB,TRN,210.0,False,1749.0,False
6757,TRN,PMO,-382.0,True,713.0,False
6758,PMO,TRN,90.0,False,1230.0,False
6759,TRN,FCO,-519.0,True,861.0,False
6760,TRN,FCO,-309.0,True,1365.0,False
6761,FCO,TRN,-651.0,True,741.0,False
6762,FCO,TRN,-1829.0,True,-343.0,True
6763,TRN,TPS,-123.0,True,1152.0,False
6764,TPS,TRN,-89.0,True,853.0,False
6765,TRN,BCM,-1075.0,True,536.0,False
6766,BCM,TRN,-293.0,True,181.0,False
6767,VIE,VCE,-293.0,True,-294.0,True
6768,VCE,BRU,-539.0,True,915.0,False
6769,BRU,VCE,-867.0,True,857.0,False
6770,VCE,LGG,-877.0,True,221.0,False
6771,ATH,VCE,-1105.0,True,577.0,False
6772,LCA,ATH,-189.0,True,784.0,False
6773,VCE,LJU,-1348.0,True,-95.0,True
6774,LGG,VCE,-942.0,True,133.0,False
6775,VCE,CDG,-110.0,True,1216.0,False
6776,VCE,CDG,-723.0,True,299.0,False
6777,VCE,CDG,-1153.0,True,156.0,False
6778,CDG,VCE,-1029.0,True,735.0,False
6779,CDG,VCE,-1821.0,True,23.0,False
6780,CDG,VCE,-1451.0,True,386.0,False
6781,VCE,FRA,-3148.0,True,-1886.0,True
6782,VCE,FRA,-540.0,True,966.0,False
6783,FRA,VCE,-1565.0,True,-410.0,True
6784,FRA,VCE,-537.0,True,809.0,False
6785,VCE,MUC,-233.0,True,685.0,False
6786,MUC,VCE,-316.0,True,803.0,False
6787,VCE,LGG,-877.0,True,221.0,False
6788,ATH,VCE,-1105.0,True,577.0,False
6789,LCA,ATH,-189.0,True,784.0,False
6790,VCE,JSI,-428.0,True,758.0,False
6791,JSI,VCE,0.0,False,1168.0,False
6792,VCE,DUB,-606.0,True,980.0,False
6793,DUB,VCE,-682.0,True,1804.0,False
6794,VCE,BDS,-660.0,True,61.0,False
6795,VCE,BDS,-659.0,True,786.0,False
6796,BDS,VCE,-80.0,True,994.0,False
6797,BDS,VCE,-1164.0,True,-270.0,True
6798,VCE,CAG,8.0,False,1574.0,False
6799,CAG,VCE,222.0,False,1862.0,False
6800,VCE,CTA,0.0,False,334.0,False
6801,VCE,CTA,-120.0,True,1400.0,False
6802,CTA,VCE,300.0,False,952.0,False
6803,CTA,VCE,300.0,False,1385.0,False
6804,VCE,NAP,-1480.0,True,80.0,False
6805,VCE,NAP,-247.0,True,909.0,False
6806,NAP,VCE,-1533.0,True,-588.0,True
6807,NAP,VCE,-107.0,True,1238.0,False
6808,VCE,OLB,180.0,False,940.0,False
6809,OLB,VCE,0.0,False,2079.0,False
6810,VCE,PMO,-787.0,True,163.0,False
6811,VCE,PMO,-369.0,True,472.0,False
6812,PMO,VCE,45.0,False,1316.0,False
6813,PMO,VCE,0.0,False,1431.0,False
6814,VCE,FCO,-338.0,True,985.0,False
6815,VCE,FCO,-1736.0,True,-206.0,True
6816,FCO,VCE,-787.0,True,650.0,False
6817,FCO,VCE,-1370.0,True,1693.0,False
6818,VCE,LUX,-737.0,True,-277.0,True
6819,LUX,VCE,-669.0,True,410.0,False
6820,VCE,CMN,-1804.0,True,-789.0,True
6821,CMN,VCE,-1057.0,True,947.0,False
6822,VCE,AMS,-1104.0,True,366.0,False
6823,AMS,VCE,-978.0,True,539.0,False
6824,VCE,OTP,-1280.0,True,590.0,False
6825,VCE,CLJ,-1064.0,True,793.0,False
6826,CLJ,VCE,-274.0,True,882.0,False
6827,VCE,LJU,-1348.0,True,-95.0,True
6828,LGG,VCE,-942.0,True,133.0,False
6829,VCE,BCN,-265.0,True,1201.0,False
6830,BCN,VCE,-462.0,True,1470.0,False
6831,VCE,IBZ,-411.0,True,158.0,False
6832,IBZ,VCE,78.0,False,1544.0,False
6833,VCE,MAD,-898.0,True,1095.0,False
6834,VCE,MAD,174.0,False,2065.0,False
6835,MAD,VCE,-268.0,True,2474.0,False
6836,MAD,VCE,-1101.0,True,1351.0,False
6837,VCE,VLC,-118.0,True,598.0,False
6838,VLC,VCE,131.0,False,1852.0,False
6839,VCE,LHR,-463.0,True,1593.0,False
6840,LHR,VCE,-1244.0,True,722.0,False
6841,VCE,STN,-969.0,True,132.0,False
6842,STN,VCE,-146.0,True,2035.0,False
6843,VRN,TIA,-18329.0,True,1239.0,False
6844,TIA,VRN,-17788.0,True,1461.0,False
6845,VRN,FRA,18.0,False,1504.0,False
6846,FRA,VRN,-91.0,True,955.0,False
6847,VRN,JMK,-77.0,True,1454.0,False
6848,JMK,VRN,-843.0,True,168.0,False
6849,VRN,DUB,-881.0,True,929.0,False
6850,VRN,DUB,-1300.0,True,-1036.0,True
6851,DUB,VRN,-177.0,True,1792.0,False
6852,DUB,VRN,-65.0,True,1211.0,False
6853,VRN,CAG,110.0,False,1410.0,False
6854,CAG,VRN,26.0,False,1128.0,False
6855,VRN,CTA,-544.0,True,1032.0,False
6856,VRN,CTA,-1171.0,True,375.0,False
6857,CTA,VRN,-255.0,True,1261.0,False
6858,CTA,VRN,-571.0,True,1032.0,False
6859,VRN,OLB,-44.0,True,1240.0,False
6860,VRN,OLB,-307.0,True,1612.0,False
6861,OLB,VRN,-558.0,True,1193.0,False
6862,OLB,VRN,-321.0,True,1294.0,False
6863,VRN,PMO,-340.0,True,972.0,False
6864,PMO,VRN,-94.0,True,1372.0,False
6865,VRN,LHR,-413.0,True,1069.0,False
6866,LHR,VRN,-1227.0,True,618.0,False
6867,FRU,PVG,-17.0,True,-17548.0,True
6868,ALA,HKG,-7554.0,True,-8356.0,True
6869,IKA,HKG,-8624.0,True,-7769.0,True
6870,ALA,HKG,-9165.0,True,-5967.0,True
6871,ISL,ALA,-12843.0,True,-9084.0,True
6872,ALA,ISL,-12089.0,True,-9121.0,True
6873,ALA,SCO,-1312.0,True,-287.0,True
6874,SCO,ALA,-1341.0,True,35.0,False
6875,ALA,AKX,-339.0,True,686.0,False
6876,AKX,ALA,-82.0,True,857.0,False
6877,ALA,GUW,191.0,False,1338.0,False
6878,ALA,GUW,-255.0,True,481.0,False
6879,GUW,ALA,50.0,False,1221.0,False
6880,GUW,ALA,217.0,False,1053.0,False
6881,ALA,KZO,0.0,False,-342.0,True
6882,KZO,ALA,0.0,False,602.0,False
6883,ALA,URA,-475.0,True,930.0,False
6884,URA,ALA,323.0,False,2019.0,False
6885,ALA,PWQ,-327.0,True,1392.0,False
6886,PWQ,ALA,467.0,False,1908.0,False
6887,ALA,PPK,0.0,False,-32.0,True
6888,PPK,ALA,0.0,False,1144.0,False
6889,ALA,PLX,-5534.0,True,-4498.0,True
6890,PLX,ALA,-5403.0,True,-4121.0,True
6891,ALA,CIT,-622.0,True,-157.0,True
6892,ALA,CIT,-420.0,True,877.0,False
6893,ALA,CIT,-337.0,True,1108.0,False
6894,CIT,ALA,-44.0,True,735.0,False
6895,CIT,ALA,-176.0,True,1685.0,False
6896,ALA,SAW,-955.0,True,-455.0,True
6897,RIX,VIE,-268.0,True,892.0,False
6898,VIE,RIX,-570.0,True,919.0,False
6899,RIX,LCA,-377.0,True,1169.0,False
6900,RIX,BLL,-88.0,True,696.0,False
6901,BLL,RIX,354.0,False,1406.0,False
6902,RIX,CPH,333.0,False,1672.0,False
6903,CPH,RIX,-236.0,True,999.0,False
6904,RIX,TLL,-318.0,True,819.0,False
6905,RIX,TLL,-336.0,True,673.0,False
6906,TLL,RIX,-240.0,True,386.0,False
6907,TLL,RIX,-157.0,True,887.0,False
6908,RIX,HEL,-268.0,True,1076.0,False
6909,RIX,HEL,-252.0,True,940.0,False
6910,RIX,HEL,-711.0,True,181.0,False
6911,HEL,RIX,-233.0,True,933.0,False
6912,HEL,RIX,-1855.0,True,-688.0,True
6913,HEL,RIX,-620.0,True,-496.0,True
6914,RIX,TKU,345.0,False,1830.0,False
6915,TKU,RIX,3.0,False,921.0,False
6916,RIX,CDG,-606.0,True,774.0,False
6917,CDG,RIX,-923.0,True,963.0,False
6918,RIX,TXL,-586.0,True,637.0,False
6919,TXL,RIX,-778.0,True,819.0,False
6920,RIX,DUS,-539.0,True,507.0,False
6921,DUS,RIX,-614.0,True,1072.0,False
6922,RIX,FRA,-335.0,True,1000.0,False
6923,RIX,FRA,-1004.0,True,279.0,False
6924,FRA,RIX,-896.0,True,980.0,False
6925,FRA,RIX,-1644.0,True,-186.0,True
6926,RIX,HAM,-440.0,True,921.0,False
6927,HAM,RIX,-266.0,True,992.0,False
6928,RIX,MUC,-234.0,True,1083.0,False
6929,MUC,RIX,-112.0,True,1318.0,False
6930,MUC,RIX,-696.0,True,964.0,False
6931,LGG,MUC,-823.0,True,658.0,False
6932,RIX,ATH,-674.0,True,375.0,False
6933,ATH,RIX,-590.0,True,827.0,False
6934,RIX,PLQ,-132.0,True,896.0,False
6935,RIX,VNO,-382.0,True,698.0,False
6936,RIX,VNO,-160.0,True,1094.0,False
6937,VNO,RIX,55.0,False,893.0,False
6938,VNO,RIX,283.0,False,1154.0,False
6939,RIX,AMS,-690.0,True,580.0,False
6940,RIX,AMS,-605.0,True,588.0,False
6941,AMS,RIX,-1073.0,True,662.0,False
6942,AMS,RIX,-828.0,True,981.0,False
6943,RIX,EIN,-475.0,True,636.0,False
6944,EIN,RIX,-1050.0,True,325.0,False
6945,RIX,OSL,-479.0,True,1029.0,False
6946,RIX,OSL,-358.0,True,1047.0,False
6947,OSL,RIX,-584.0,True,464.0,False
6948,OSL,RIX,-454.0,True,525.0,False
6949,RIX,TRF,-423.0,True,816.0,False
6950,TRF,RIX,-232.0,True,656.0,False
