,from_airports_list,to_airports_list,departure_delay_time_list,departure_delay_list,arrival_delay_time_list,arrival_delay_list,flight_code_list
2769,SDN,SOG,0.0,False,356.0,False,WF153
2770,OSL,SVG,-1235.0,True,-791.0,True,DY540
2771,OSL,SVG,-1164.0,True,-299.0,True,DY548
2772,OSL,SVG,-1718.0,True,-800.0,True,SK4011
2773,OSL,SVG,-1388.0,True,-551.0,True,SK4031
2774,OSL,SVG,-1270.0,True,-386.0,True,SK4043
2775,SVG,OSL,-990.0,True,-50.0,True,DY543
2776,SVG,OSL,-505.0,True,790.0,False,DY545
2777,SVG,OSL,-129.0,True,1384.0,False,SK4004
2778,SVG,OSL,-1083.0,True,-210.0,True,SK4014
2779,SVG,OSL,-459.0,True,544.0,False,SK4022
2780,SVG,OSL,-1590.0,True,-546.0,True,SK4032
2781,SVG,OSL,-732.0,True,178.0,False,SK4042
2782,TOS,LYR,-1093.0,True,-202.0,True,DY370
2783,OSL,TOS,-1360.0,True,11.0,False,DY370
2784,OSL,TOS,-910.0,True,442.0,False,SK4416
2785,TOS,OSL,-72.0,True,619.0,False,SK4411
2786,TOS,OSL,-537.0,True,709.0,False,SK4417
2787,TOS,OSL,-2124.0,True,-1409.0,True,SK4433
2788,OSL,TRD,-1238.0,True,-310.0,True,DY768
2789,OSL,TRD,-2173.0,True,-931.0,True,SK332
2790,OSL,TRD,-1506.0,True,-493.0,True,SK362
2791,OSL,TRD,-1198.0,True,-118.0,True,SK364
2792,OSL,TRD,-1703.0,True,-413.0,True,SK380
2793,BNN,BOO,79.0,False,292.0,False,WF707
2794,TRD,BNN,31.0,False,485.0,False,WF707
2795,TRD,BNN,-287.0,True,361.0,False,WF713
2796,TRD,OSL,858.0,False,767.0,False,WT71
2797,TRD,OSL,211.0,False,1678.0,False,SK341
2798,TRD,OSL,-1597.0,True,-784.0,True,SK347
2799,TRD,OSL,-1867.0,True,-1241.0,True,SK375
2800,TRD,OSL,-1537.0,True,-836.0,True,SK377
2801,BNN,TRD,-206.0,True,26.0,False,WF708
2802,BOO,BNN,-647.0,True,-260.0,True,WF708
2803,WAW,OSL,-1273.0,True,-23.0,True,LO483
2804,OSL,DOH,-3194.0,True,-1062.0,True,QR176
2805,DOH,OSL,-924.0,True,-242.0,True,QR175
2806,OSL,ICN,-212.0,True,2460.0,False,KE542
2807,ARN,ADD,-2564.0,True,-219.0,True,ET715
2808,OSL,ARN,-2531.0,True,-1411.0,True,ET715
2809,ADD,ARN,-1398.0,True,1329.0,False,ET714
2810,ARN,OSL,-676.0,True,217.0,False,ET714
2811,OSL,DXB,-3311.0,True,-907.0,True,EK9752
2812,AMS,OSL,2741.0,False,4912.0,False,EK9752
2813,TRF,BGO,-314.0,True,542.0,False,WF402
2814,TRF,BGO,-109.0,True,690.0,False,WF406
2815,TRF,BGO,-623.0,True,128.0,False,WF418
2816,TRF,BGO,-872.0,True,-419.0,True,WF424
2817,BGO,TRF,-449.0,True,-41.0,True,WF405
2818,BGO,TRF,-498.0,True,-67.0,True,WF415
2819,BGO,TRF,-266.0,True,270.0,False,WF421
2820,BGO,TRF,-1039.0,True,-675.0,True,WF427
2821,SVG,TRF,60.0,False,703.0,False,WF445
2822,SVG,CPH,-615.0,True,561.0,False,SK1877
2823,CPH,SVG,-903.0,True,-245.0,True,SK1872
2824,SVG,AMS,-626.0,True,889.0,False,KL1196
2825,SVG,BGO,1255.0,False,1609.0,False,WT41
2826,SVG,BGO,-312.0,True,87.0,False,WF530
2827,SVG,BGO,-226.0,True,258.0,False,WF546
2828,SVG,BGO,176.0,False,954.0,False,WF548
2829,BGO,TRD,50.0,False,995.0,False,SK4154
2830,SVG,BGO,-137.0,True,987.0,False,SK4154
2831,SVG,BGO,250.0,False,1009.0,False,SK4172
2832,BGO,TRD,-82.0,True,949.0,False,SK4184
2833,SVG,BGO,-130.0,True,640.0,False,SK4184
2834,BGO,SVG,1077.0,False,2113.0,False,WT42
2835,BGO,SVG,-668.0,True,-9.0,True,WF545
2836,BGO,SVG,-219.0,True,352.0,False,WF547
2837,BGO,SVG,-290.0,True,344.0,False,SK4163
2838,TRD,BGO,-621.0,True,-135.0,True,SK4163
2839,BGO,SVG,269.0,False,993.0,False,SK4175
2840,SVG,OSL,-990.0,True,-50.0,True,DY543
2841,SVG,OSL,-505.0,True,790.0,False,DY545
2842,SVG,OSL,-129.0,True,1384.0,False,SK4004
2843,SVG,OSL,-1083.0,True,-210.0,True,SK4014
2844,SVG,OSL,-459.0,True,544.0,False,SK4022
2845,SVG,OSL,-1590.0,True,-546.0,True,SK4032
2846,SVG,OSL,-732.0,True,178.0,False,SK4042
2847,OSL,SVG,-1235.0,True,-791.0,True,DY540
2848,OSL,SVG,-1164.0,True,-299.0,True,DY548
2849,OSL,SVG,-1718.0,True,-800.0,True,SK4011
2850,OSL,SVG,-1388.0,True,-551.0,True,SK4031
2851,OSL,SVG,-1270.0,True,-386.0,True,SK4043
2852,SVG,TRF,60.0,False,703.0,False,WF445
2853,SVG,ABZ,-346.0,True,124.0,False,SK4615
2854,ABZ,SVG,-812.0,True,58.0,False,SK4616
2855,TOS,ALF,107.0,False,528.0,False,WF924
2856,TOS,ALF,-163.0,True,288.0,False,WF926
2857,VDS,TOS,-1890.0,True,-1331.0,True,WF972
2858,KKN,VDS,-665.0,True,-526.0,True,WF972
2859,ALF,KKN,-309.0,True,21.0,False,WF972
2860,TOS,ALF,-1073.0,True,-464.0,True,WF972
2861,ALF,TOS,244.0,False,856.0,False,WF925
2862,ALF,TOS,74.0,False,452.0,False,WF927
2863,ANX,BOO,489.0,False,940.0,False,WF869
2864,TOS,ANX,101.0,False,516.0,False,WF869
2865,ANX,TOS,-324.0,True,219.0,False,WF862
2866,BOO,ANX,-97.0,True,358.0,False,WF862
2867,ANX,TOS,-105.0,True,223.0,False,WF866
2868,BOO,ANX,-61.0,True,337.0,False,WF866
2869,TOS,BGO,-890.0,True,249.0,False,WF623
2870,TOS,BGO,-534.0,True,469.0,False,WF627
2871,BGO,TOS,-1779.0,True,-792.0,True,WF622
2872,BOO,TRD,-225.0,True,292.0,False,SK4587
2873,TOS,BOO,-749.0,True,31.0,False,SK4587
2874,BOO,TOS,-474.0,True,477.0,False,SK4572
2875,TRD,BOO,-374.0,True,575.0,False,SK4572
2876,TOS,HFT,-288.0,True,107.0,False,WF908
2877,BJF,VAW,-183.0,True,-65.0,True,WF970
2878,BVG,BJF,-218.0,True,202.0,False,WF970
2879,HFT,BVG,-456.0,True,-165.0,True,WF970
2880,TOS,HFT,-179.0,True,255.0,False,WF970
2881,HFT,VDS,0.0,False,356.0,False,WF984
2882,HFT,HVG,-474.0,True,-181.0,True,WF992
2883,TOS,HFT,-731.0,True,-118.0,True,WF992
2884,HAA,TOS,461.0,False,989.0,False,WF994
2885,HFT,HAA,57.0,False,244.0,False,WF994
2886,TOS,HFT,8.0,False,265.0,False,WF994
2887,HFT,TOS,-168.0,True,237.0,False,WF909
2888,HFT,TOS,-765.0,True,-403.0,True,WF968
2889,MEH,HVG,-1788.0,True,-1276.0,True,WF968
2890,BJF,MEH,-1310.0,True,-1159.0,True,WF968
2891,VDS,BJF,-648.0,True,-1126.0,True,WF968
2892,ALF,VDS,-504.0,True,-572.0,True,WF968
2893,HFT,TOS,1621.0,False,2189.0,False,WF977
2894,BVG,HFT,1102.0,False,1497.0,False,WF977
2895,BJF,BVG,1413.0,False,1423.0,False,WF977
2896,VAW,BJF,610.0,False,1296.0,False,WF977
2897,VDS,VAW,64.0,False,345.0,False,WF977
2898,KKN,VDS,-315.0,True,-171.0,True,WF977
2899,HFT,TOS,-261.0,True,292.0,False,WF981
2900,HVG,HFT,-155.0,True,88.0,False,WF981
2901,MEH,HVG,-306.0,True,-430.0,True,WF981
2902,VDS,MEH,-355.0,True,-118.0,True,WF981
2903,HFT,TOS,-31.0,True,352.0,False,WF990
2904,HAA,HFT,18.0,False,422.0,False,WF990
2905,TOS,HAA,-526.0,True,-82.0,True,WF990
2906,HFT,TOS,36.0,False,599.0,False,WF993
2907,HVG,HFT,-471.0,True,7.0,False,WF993
2908,VDS,KKN,-469.0,True,-430.0,True,WF978
2909,HFT,HVG,-343.0,True,-106.0,True,WF978
2910,HAA,HFT,-191.0,True,176.0,False,WF978
2911,TOS,HAA,-238.0,True,101.0,False,WF978
2912,HFT,TOS,-31.0,True,352.0,False,WF990
2913,HAA,HFT,18.0,False,422.0,False,WF990
2914,TOS,HAA,-526.0,True,-82.0,True,WF990
2915,HAA,TOS,461.0,False,989.0,False,WF994
2916,HFT,HAA,57.0,False,244.0,False,WF994
2917,TOS,HFT,8.0,False,265.0,False,WF994
2918,TOS,KKN,-1672.0,True,-1477.0,True,WF914
2919,TOS,KKN,151.0,False,263.0,False,WF918
2920,KKN,TOS,-1032.0,True,-452.0,True,WF915
2921,KKN,TOS,909.0,False,1316.0,False,WF919
2922,TOS,LKL,-818.0,True,-39.0,True,WF954
2923,TOS,LKL,-424.0,True,43.0,False,WF956
2924,TOS,LKL,-22.0,True,807.0,False,WF958
2925,LKL,TOS,-528.0,True,16.0,False,WF951
2926,LKL,TOS,-8.0,True,691.0,False,WF955
2927,LKL,TOS,-795.0,True,-275.0,True,WF957
2928,LKN,BOO,577.0,False,922.0,False,WF817
2929,TOS,LKN,110.0,False,414.0,False,WF817
2930,LKN,TOS,-1052.0,True,-694.0,True,WF816
2931,TOS,OSL,-72.0,True,619.0,False,SK4411
2932,TOS,OSL,-537.0,True,709.0,False,SK4417
2933,TOS,OSL,-2124.0,True,-1409.0,True,SK4433
2934,TOS,LYR,-1093.0,True,-202.0,True,DY370
2935,OSL,TOS,-1360.0,True,11.0,False,DY370
2936,OSL,TOS,-910.0,True,442.0,False,SK4416
2937,VDS,KKN,70.0,False,190.0,False,WF974
2938,BVG,VDS,-485.0,True,-323.0,True,WF974
2939,MEH,BVG,-652.0,True,-533.0,True,WF974
2940,HFT,MEH,-527.0,True,-589.0,True,WF974
2941,SOJ,HFT,-480.0,True,-120.0,True,WF974
2942,TOS,SOJ,-796.0,True,-516.0,True,WF974
2943,SOJ,TOS,-611.0,True,-440.0,True,WF971
2944,ALF,SOJ,-593.0,True,-381.0,True,WF971
2945,VDS,ALF,-904.0,True,-419.0,True,WF971
2946,KKN,VDS,-714.0,True,-771.0,True,WF971
2947,TOS,VDS,-130.0,True,-3.0,True,WF932
2948,VAW,KKN,542.0,False,1075.0,False,WF976
2949,VDS,VAW,122.0,False,415.0,False,WF976
2950,TOS,VDS,-64.0,True,33.0,False,WF976
2951,VDS,TOS,-142.0,True,246.0,False,WF933
2952,VDS,TOS,-1421.0,True,-773.0,True,WF935
2953,VDS,TOS,-1890.0,True,-1331.0,True,WF972
2954,KKN,VDS,-665.0,True,-526.0,True,WF972
2955,ALF,KKN,-309.0,True,21.0,False,WF972
2956,TOS,ALF,-1073.0,True,-464.0,True,WF972
2957,BJF,VDS,-2036.0,True,-1810.0,True,WF973
2958,VAW,BJF,-1857.0,True,-1803.0,True,WF973
2959,KKN,VAW,-1800.0,True,-1503.0,True,WF973
2960,TRD,AES,397.0,False,62.0,False,WT64
2961,AES,TRD,-345.0,True,106.0,False,WT63
2962,TRD,BGO,-50.0,True,225.0,False,WF673
2963,BGO,SVG,-290.0,True,344.0,False,SK4163
2964,TRD,BGO,-621.0,True,-135.0,True,SK4163
2965,BGO,SVG,269.0,False,993.0,False,SK4175
2966,BGO,TRD,50.0,False,995.0,False,SK4154
2967,SVG,BGO,-137.0,True,987.0,False,SK4154
2968,SVG,BGO,250.0,False,1009.0,False,SK4172
2969,BGO,TRD,-82.0,True,949.0,False,SK4184
2970,SVG,BGO,-130.0,True,640.0,False,SK4184
2971,BOO,TOS,-474.0,True,477.0,False,SK4572
2972,TRD,BOO,-374.0,True,575.0,False,SK4572
2973,BOO,TRD,-225.0,True,292.0,False,SK4587
2974,TOS,BOO,-749.0,True,31.0,False,SK4587
2975,BNN,BOO,79.0,False,292.0,False,WF707
2976,TRD,BNN,31.0,False,485.0,False,WF707
2977,TRD,BNN,-287.0,True,361.0,False,WF713
2978,TRD,SSJ,-1439.0,True,-1308.0,True,WF739
2979,BNN,TRD,-117.0,True,87.0,False,WF706
2980,BNN,TRD,-206.0,True,26.0,False,WF708
2981,BOO,BNN,-647.0,True,-260.0,True,WF708
2982,BOO,TOS,-121.0,True,611.0,False,WF769
2983,MQN,BOO,385.0,False,519.0,False,WF769
2984,TRD,MQN,318.0,False,1046.0,False,WF769
2985,MQN,BOO,-1755.0,True,-1274.0,True,WF773
2986,TRD,MQN,-1835.0,True,-1442.0,True,WF773
2987,OSL,TRD,-2192.0,True,-1277.0,True,WF773
2988,TRD,OSL,422.0,False,466.0,False,WF770
2989,MQN,TRD,181.0,False,569.0,False,WF770
2990,BOO,MQN,55.0,False,288.0,False,WF770
2991,MQN,TRD,-865.0,True,-733.0,True,WF774
2992,BOO,MQN,-936.0,True,-663.0,True,WF774
2993,TOS,BOO,-1005.0,True,-485.0,True,WF774
2994,MJF,BOO,-359.0,True,-89.0,True,WF747
2995,TRD,MJF,-102.0,True,319.0,False,WF747
2996,TRD,MJF,-120.0,True,276.0,False,WF751
2997,MJF,BOO,203.0,False,497.0,False,WF753
2998,TRD,MJF,-387.0,True,31.0,False,WF753
2999,MJF,TRD,-89.0,True,-2.0,True,WF750
3000,BOO,MJF,-207.0,True,9.0,False,WF750
3001,MJF,TRD,157.0,False,112.0,False,WF752
3002,MQN,TRD,-94.0,True,248.0,False,WF768
3003,OSY,TRD,598.0,False,867.0,False,WF782
3004,RVK,OSY,791.0,False,1195.0,False,WF782
3005,TRD,RVK,60.0,False,635.0,False,WF782
3006,RVK,OSY,195.0,False,524.0,False,WF793
3007,TRD,OSL,858.0,False,767.0,False,WT71
3008,TRD,OSL,211.0,False,1678.0,False,SK341
3009,TRD,OSL,-1597.0,True,-784.0,True,SK347
3010,TRD,OSL,-1867.0,True,-1241.0,True,SK375
3011,TRD,OSL,-1537.0,True,-836.0,True,SK377
3012,BNN,TRD,-206.0,True,26.0,False,WF708
3013,BOO,BNN,-647.0,True,-260.0,True,WF708
3014,OSL,TRD,-1238.0,True,-310.0,True,DY768
3015,OSL,TRD,-2173.0,True,-931.0,True,SK332
3016,OSL,TRD,-1506.0,True,-493.0,True,SK362
3017,OSL,TRD,-1198.0,True,-118.0,True,SK364
3018,OSL,TRD,-1703.0,True,-413.0,True,SK380
3019,BNN,BOO,79.0,False,292.0,False,WF707
3020,TRD,BNN,31.0,False,485.0,False,WF707
3021,TRD,BNN,-287.0,True,361.0,False,WF713
3022,OSY,TRD,598.0,False,867.0,False,WF782
3023,RVK,OSY,791.0,False,1195.0,False,WF782
3024,TRD,RVK,60.0,False,635.0,False,WF782
3025,RVK,TRD,212.0,False,279.0,False,WF796
3026,OSY,RVK,365.0,False,508.0,False,WF796
3027,TRD,OSY,-153.0,True,318.0,False,WF796
3028,SSJ,BOO,-710.0,True,-316.0,True,WF727
3029,TRD,SSJ,-994.0,True,-425.0,True,WF727
3030,GDN,AMS,-2032.0,True,-248.0,True,KL1916
3031,AMS,GDN,-1557.0,True,-548.0,True,KL1923
3032,GDN,WAW,-19.0,True,1797.0,False,LO3816
3033,WAW,GDN,-1105.0,True,68.0,False,LO3815
3034,WAW,GDN,-1033.0,True,136.0,False,LO3827
3035,WAW,KTW,-386.0,True,993.0,False,LO3879
3036,KRK,BVA,-339.0,True,19.0,False,FR3699
3037,BVA,KRK,-625.0,True,519.0,False,FR3698
3038,KRK,AMS,-100.0,True,895.0,False,KL1994
3039,AMS,KRK,-306.0,True,1027.0,False,KL1993
3040,KRK,WAW,25.0,False,1150.0,False,LO3906
3041,WAW,KRK,-1322.0,True,-487.0,True,LO3911
3042,WAW,KRK,-762.0,True,595.0,False,LO3923
3043,KRK,DXB,-816.0,True,935.0,False,FZ1788
3044,DXB,KRK,-1183.0,True,271.0,False,FZ1787
3045,POZ,WAW,-94.0,True,1673.0,False,LO3944
3046,WAW,POZ,-2368.0,True,-725.0,True,LO3941
3047,WAW,POZ,-1726.0,True,-561.0,True,LO3943
3048,WAW,VIE,-1091.0,True,707.0,False,LO223
3049,VIE,WAW,-632.0,True,521.0,False,LO224
3050,WAW,MSQ,-326.0,True,918.0,False,B2896
3051,MSQ,WAW,-370.0,True,264.0,False,B2895
3052,WAW,BRU,-877.0,True,357.0,False,LO233
3053,BRU,WAW,-84.0,True,1862.0,False,LO234
3054,WAW,SOF,-2502.0,True,-470.0,True,LO631
3055,SOF,WAW,-1149.0,True,28.0,False,LO632
3056,WAW,YYZ,-3404.0,True,1871.0,False,LO45
3057,WAW,CPH,-852.0,True,646.0,False,LO461
3058,CPH,WAW,-447.0,True,1053.0,False,LO462
3059,WAW,TLL,-1110.0,True,120.0,False,LO785
3060,TLL,WAW,-359.0,True,1043.0,False,LO786
3061,WAW,CDG,-492.0,True,970.0,False,LO335
3062,CDG,WAW,-1092.0,True,609.0,False,LO336
3063,WAW,DUS,-678.0,True,871.0,False,LO407
3064,DUS,WAW,-87.0,True,1622.0,False,LO408
3065,WAW,FRA,-267.0,True,2083.0,False,LO379
3066,WAW,FRA,-641.0,True,338.0,False,LH1351
3067,WAW,FRA,-1514.0,True,-316.0,True,LH1353
3068,FRA,WAW,-748.0,True,801.0,False,LO380
3069,FRA,WAW,-909.0,True,378.0,False,LH1348
3070,FRA,WAW,-731.0,True,297.0,False,LH1352
3071,WAW,MUC,-486.0,True,841.0,False,LO353
3072,MUC,WAW,327.0,False,2316.0,False,LO354
3073,WAW,BUD,-1183.0,True,638.0,False,LO535
3074,BUD,WAW,-731.0,True,642.0,False,LO536
3075,WAW,MXP,-767.0,True,954.0,False,LO319
3076,MXP,WAW,-694.0,True,1273.0,False,LO320
3077,WAW,VNO,-441.0,True,752.0,False,LO771
3078,WAW,VNO,-792.0,True,414.0,False,LO773
3079,VNO,WAW,84.0,False,1578.0,False,LO772
3080,VNO,WAW,-417.0,True,1164.0,False,LO774
3081,WAW,AMS,-1371.0,True,377.0,False,LO267
3082,WAW,AMS,260.0,False,1097.0,False,KL1364
3083,AMS,WAW,-1144.0,True,798.0,False,LO268
3084,AMS,WAW,-748.0,True,1152.0,False,KL1363
3085,WAW,OSL,-1273.0,True,-23.0,True,LO483
3086,WAW,GDN,-1105.0,True,68.0,False,LO3815
3087,WAW,GDN,-1033.0,True,136.0,False,LO3827
3088,GDN,WAW,-19.0,True,1797.0,False,LO3816
3089,WAW,KTW,-386.0,True,993.0,False,LO3879
3090,WAW,KRK,-1322.0,True,-487.0,True,LO3911
3091,WAW,KRK,-762.0,True,595.0,False,LO3923
3092,KRK,WAW,25.0,False,1150.0,False,LO3906
3093,WAW,POZ,-2368.0,True,-725.0,True,LO3941
3094,WAW,POZ,-1726.0,True,-561.0,True,LO3943
3095,POZ,WAW,-94.0,True,1673.0,False,LO3944
3096,WAW,RZE,-340.0,True,920.0,False,LO3803
3097,WAW,SZZ,-450.0,True,500.0,False,LO3935
3098,SZZ,WAW,409.0,False,1554.0,False,LO3936
3099,WAW,WRO,-1209.0,True,-155.0,True,LO3843
3100,WAW,WRO,-314.0,True,674.0,False,LO3847
3101,WAW,WRO,-146.0,True,1135.0,False,LO3849
3102,WRO,WAW,31.0,False,1659.0,False,LO3844
3103,WRO,WAW,184.0,False,1686.0,False,LO3848
3104,WAW,IEG,-1818.0,True,-788.0,True,LO3981
3105,IEG,WAW,308.0,False,1851.0,False,LO3982
3106,WAW,DOH,-841.0,True,1483.0,False,QR260
3107,DOH,WAW,-1669.0,True,-481.0,True,QR259
3108,WAW,OTP,-1016.0,True,822.0,False,LO641
3109,OTP,WAW,-302.0,True,766.0,False,LO642
3110,WAW,ICN,-1612.0,True,671.0,False,LO97
3111,WAW,GVA,-576.0,True,723.0,False,LO415
3112,GVA,WAW,-40.0,True,1419.0,False,LO416
3113,WAW,ZRH,-1286.0,True,272.0,False,LO419
3114,ZRH,WAW,-140.0,True,1868.0,False,LO420
3115,WAW,IST,-1538.0,True,1243.0,False,TK1766
3116,IST,WAW,-1273.0,True,-450.0,True,TK1765
3117,WAW,KBP,-1441.0,True,217.0,False,LO751
3118,KBP,WAW,-216.0,True,791.0,False,LO752
3119,LWO,WAW,-581.0,True,366.0,False,LO766
3120,WAW,ODS,-1553.0,True,367.0,False,LO767
3121,ODS,WAW,-261.0,True,483.0,False,LO768
3122,WAW,LHR,-2246.0,True,-46.0,True,LO279
3123,LHR,WAW,-1638.0,True,1009.0,False,LO280
3124,WAW,ORD,-1964.0,True,1605.0,False,LO3
3125,WAW,JFK,-3445.0,True,1683.0,False,LO26
3126,WRO,FRA,-446.0,True,814.0,False,LH1359
3127,FRA,WRO,-927.0,True,-199.0,True,LH1372
3128,WRO,DUB,-344.0,True,509.0,False,FR1927
3129,DUB,WRO,-355.0,True,483.0,False,FR1926
3130,WRO,WAW,31.0,False,1659.0,False,LO3844
3131,WRO,WAW,184.0,False,1686.0,False,LO3848
3132,WAW,WRO,-1209.0,True,-155.0,True,LO3843
3133,WAW,WRO,-314.0,True,674.0,False,LO3847
3134,WAW,WRO,-146.0,True,1135.0,False,LO3849
3135,FAO,AMS,-416.0,True,1819.0,False,HV5356
3136,AMS,FAO,-439.0,True,17.0,False,HV5355
3137,LIS,LAD,-988.0,True,1981.0,False,DT651
3138,LIS,LAD,-806.0,True,2687.0,False,DT653
3139,VCP,LIS,-1952.0,True,294.0,False,AD8750
3140,XIY,LIS,-679.0,True,1133.0,False,JD429
3141,LIS,CDG,-729.0,True,1237.0,False,AF1625
3142,CDG,LIS,-1251.0,True,425.0,False,AF1624
3143,LIS,ORY,-1698.0,True,644.0,False,TO3435
3144,LIS,FRA,-749.0,True,744.0,False,LH1169
3145,FRA,LIS,-847.0,True,10.0,False,LH1168
3146,LIS,AMS,-822.0,True,1669.0,False,KL1696
3147,AMS,LIS,-398.0,True,740.0,False,KL1695
3148,AMS,LIS,-1018.0,True,430.0,False,KL1697
3149,LIS,FNC,-1269.0,True,-672.0,True,WT130
3150,FNC,LIS,-1017.0,True,-124.0,True,WT131
3151,LIS,PDL,-459.0,True,-35.0,True,S4121
3152,LIS,PDL,-198.0,True,4.0,False,S4125
3153,LIS,PDL,-179.0,True,108.0,False,S4129
3154,PDL,LIS,-206.0,True,1323.0,False,S4120
3155,PDL,LIS,209.0,False,1791.0,False,S4126
3156,LIS,MAD,-879.0,True,1337.0,False,IB3103
3157,LIS,MAD,-1204.0,True,-399.0,True,IB3111
3158,LIS,MAD,-2156.0,True,-1682.0,True,UX1160
3159,MAD,LIS,-1362.0,True,225.0,False,IB3102
3160,MAD,LIS,-1570.0,True,-247.0,True,IB3108
3161,MAD,LIS,-1421.0,True,-113.0,True,UX1155
3162,LIS,TLS,-920.0,True,-229.0,True,3V4947
3163,TLS,LIS,-38129.0,True,-37031.0,True,3V4946
3164,LIS,GVA,-574.0,True,860.0,False,U21444
3165,GVA,LIS,91.0,False,1512.0,False,U21443
3166,FNC,LIS,-1017.0,True,-124.0,True,WT131
3167,LIS,FNC,-1269.0,True,-672.0,True,WT130
3168,TER,LIS,-3950.0,True,-1237.0,True,WT133
3169,HOR,CVU,-1464.0,True,-1267.0,True,SP588
3170,PDL,HOR,-938.0,True,-384.0,True,SP588
3171,HOR,PDL,-295.0,True,246.0,False,SP589
3172,CVU,HOR,-569.0,True,341.0,False,SP589
3173,PDL,TER,-358.0,True,276.0,False,SP406
3174,TER,HOR,-1870.0,True,-1426.0,True,SP564
3175,PDL,TER,-1603.0,True,-1161.0,True,SP564
3176,TER,PDL,911.0,False,1742.0,False,SP477
3177,PIX,TER,626.0,False,1678.0,False,SP477
3178,TER,PDL,113.0,False,984.0,False,SP565
3179,HOR,TER,120.0,False,836.0,False,SP565
3180,PDL,LIS,-206.0,True,1323.0,False,S4120
3181,PDL,LIS,209.0,False,1791.0,False,S4126
3182,LIS,PDL,-459.0,True,-35.0,True,S4121
3183,LIS,PDL,-198.0,True,4.0,False,S4125
3184,LIS,PDL,-179.0,True,108.0,False,S4129
3185,PDL,PIX,-765.0,True,176.0,False,SP430
3186,PIX,PDL,-501.0,True,639.0,False,SP431
3187,PDL,OPO,-271.0,True,1344.0,False,S4172
3188,OPO,PDL,-332.0,True,22.0,False,S4173
3189,OPO,CRL,-1085.0,True,-160.0,True,FR1387
3190,CRL,OPO,-152.0,True,364.0,False,FR1386
3191,OPO,BVA,-551.0,True,568.0,False,FR7474
3192,OPO,FRA,-735.0,True,980.0,False,LH1177
3193,FRA,OPO,-478.0,True,125.0,False,LH1176
3194,OPO,LUX,-219.0,True,583.0,False,FR2862
3195,LUX,OPO,-334.0,True,879.0,False,FR2863
3196,OPO,AMS,-798.0,True,895.0,False,KL1712
3197,AMS,OPO,-441.0,True,227.0,False,KL1711
3198,OPO,PDL,-332.0,True,22.0,False,S4173
3199,PDL,OPO,-271.0,True,1344.0,False,S4172
3200,OPO,MAD,-1957.0,True,-1294.0,True,UX1142
3201,MAD,OPO,-777.0,True,515.0,False,UX1143
3202,OPO,GVA,-315.0,True,1003.0,False,U21460
3203,GVA,OPO,-192.0,True,708.0,False,U21459
3204,OTP,DTM,-1893.0,True,-758.0,True,W63091
3205,DTM,OTP,-2572.0,True,-733.0,True,W63092
3206,OTP,FRA,-2515.0,True,-1257.0,True,RO301
3207,OTP,FRA,-1395.0,True,-676.0,True,LH1423
3208,FRA,OTP,-1742.0,True,139.0,False,RO302
3209,FRA,OTP,-1793.0,True,-275.0,True,LH1422
3210,OTP,ATH,-637.0,True,1100.0,False,RO273
3211,ATH,OTP,-654.0,True,-34.0,True,RO274
3212,OTP,KIV,-1226.0,True,-929.0,True,RO209
3213,OTP,AMS,-1664.0,True,-575.0,True,RO361
3214,OTP,AMS,-185.0,True,726.0,False,KL1374
3215,AMS,OTP,-1543.0,True,193.0,False,RO362
3216,AMS,OTP,-462.0,True,1456.0,False,KL1373
3217,OTP,EIN,-1588.0,True,-5719.0,True,W63071
3218,EIN,OTP,-6355.0,True,-4864.0,True,W63072
3219,OTP,WAW,-302.0,True,766.0,False,LO642
3220,WAW,OTP,-1016.0,True,822.0,False,LO641
3221,OTP,CLJ,-847.0,True,166.0,False,RO641
3222,OTP,CLJ,-311.0,True,786.0,False,RO647
3223,CLJ,OTP,-1169.0,True,140.0,False,RO642
3224,CLJ,OTP,-784.0,True,93.0,False,RO648
3225,OTP,IAS,-302.0,True,320.0,False,RO701
3226,OTP,IAS,-302.0,True,392.0,False,RO709
3227,IAS,OTP,-415.0,True,887.0,False,RO702
3228,OTP,OMR,-629.0,True,102.0,False,RO621
3229,OTP,OMR,-1009.0,True,-314.0,True,RO627
3230,OMR,OTP,-907.0,True,194.0,False,RO622
3231,OMR,OTP,-1272.0,True,-374.0,True,RO628
3232,OTP,SCV,-780.0,True,229.0,False,RO809
3233,OTP,TSR,-1030.0,True,-247.0,True,RO601
3234,OTP,TSR,-786.0,True,189.0,False,RO607
3235,TSR,OTP,-1532.0,True,-667.0,True,RO602
3236,TSR,OTP,2.0,False,1078.0,False,RO608
3237,OTP,IST,-1087.0,True,2057.0,False,RO263
3238,OTP,IST,-534.0,True,833.0,False,TK1044
3239,OTP,IST,-1890.0,True,275.0,False,TK1046
3240,IST,OTP,-2440.0,True,413.0,False,RO264
3241,IST,OTP,-1522.0,True,90.0,False,TK1043
3242,IST,OTP,-678.0,True,896.0,False,TK1045
3243,OTP,DXB,-467.0,True,1243.0,False,FZ1798
3244,DXB,OTP,-1496.0,True,677.0,False,FZ1797
3245,OTP,LTN,-660.0,True,1320.0,False,W63005
3246,LTN,OTP,-138.0,True,362.0,False,W63006
3247,CLJ,BVA,-378.0,True,218.0,False,W63331
3248,BVA,CLJ,-2181.0,True,-396.0,True,W63332
