,from_airports_list,to_airports_list,departure_delay_time_list,departure_delay_list,arrival_delay_time_list,arrival_delay_list
9294,WAW,ORD,-1313.0,True,1698.0,False
9295,ORD,WAW,-638.0,True,2490.0,False
9296,WAW,JFK,-685.0,True,2074.0,False
9297,WRO,FRA,-550.0,True,202.0,False
9298,FRA,WRO,-890.0,True,-104.0,True
9299,WRO,SKG,-197.0,True,1808.0,False
9300,SKG,WRO,496.0,False,1977.0,False
9301,WRO,PMO,-2387.0,True,-1691.0,True
9302,PMO,WRO,-2906.0,True,-1454.0,True
9303,WRO,EIN,-147.0,True,625.0,False
9304,EIN,WRO,-464.0,True,1079.0,False
9305,WRO,WAW,387.0,False,1766.0,False
9306,WRO,WAW,1.0,False,1212.0,False
9307,WRO,WAW,-747.0,True,395.0,False
9308,WRO,WAW,-423.0,True,815.0,False
9309,WAW,WRO,-239.0,True,645.0,False
9310,WAW,WRO,-262.0,True,494.0,False
9311,WAW,WRO,-783.0,True,377.0,False
9312,WAW,WRO,3.0,False,1051.0,False
9313,WRO,PMI,-637.0,True,196.0,False
9314,PMI,WRO,-740.0,True,1421.0,False
9315,WRO,BRS,-1393.0,True,-639.0,True
9316,BRS,WRO,-1610.0,True,-55.0,True
9317,WRO,LBA,-570.0,True,209.0,False
9318,LBA,WRO,-1053.0,True,200.0,False
9319,WRO,LTN,2.0,False,857.0,False
9320,LTN,WRO,-3270.0,True,-1855.0,True
9321,WRO,STN,44.0,False,1088.0,False
9322,STN,WRO,-1357.0,True,213.0,False
9323,WRO,MAN,-665.0,True,444.0,False
9324,MAN,WRO,-751.0,True,670.0,False
9325,FAO,CRL,-201.0,True,1376.0,False
9326,CRL,FAO,-96.0,True,1029.0,False
9327,FAO,BSL,-137.0,True,1428.0,False
9328,BSL,FAO,-137.0,True,1344.0,False
9329,FAO,MRS,-1220.0,True,657.0,False
9330,MRS,FAO,-1134.0,True,-119.0,True
9331,FAO,CDG,-587.0,True,1998.0,False
9332,CDG,FAO,-1561.0,True,-35.0,True
9333,FAO,ORY,-1122.0,True,785.0,False
9334,FAO,ORY,-512.0,True,1006.0,False
9335,ORY,FAO,-1552.0,True,-215.0,True
9336,ORY,FAO,-856.0,True,572.0,False
9337,FAO,TLS,-581.0,True,1251.0,False
9338,TLS,FAO,-861.0,True,1020.0,False
9339,FAO,TXL,-20.0,True,1409.0,False
9340,FAO,TXL,-853.0,True,1495.0,False
9341,TXL,FAO,361.0,False,1475.0,False
9342,TXL,FAO,-538.0,True,980.0,False
9343,FAO,DUS,-805.0,True,980.0,False
9344,FAO,DUS,-70.0,True,2120.0,False
9345,DUS,FAO,-792.0,True,409.0,False
9346,DUS,FAO,-989.0,True,1008.0,False
9347,FAO,FRA,-538.0,True,1444.0,False
9348,FAO,FRA,-877.0,True,1227.0,False
9349,FRA,FAO,-633.0,True,825.0,False
9350,FRA,FAO,-1663.0,True,257.0,False
9351,FAO,HAJ,-905.0,True,551.0,False
9352,HAJ,FAO,-1099.0,True,206.0,False
9353,FAO,FMM,-475.0,True,1197.0,False
9354,FMM,FAO,-288.0,True,344.0,False
9355,FAO,MUC,-1560.0,True,-275.0,True
9356,MUC,FAO,-1413.0,True,-139.0,True
9357,FAO,STR,-272.0,True,1657.0,False
9358,STR,FAO,-1373.0,True,506.0,False
9359,FAO,DUB,272.0,False,2363.0,False
9360,FAO,DUB,292.0,False,2433.0,False
9361,FAO,DUB,-87.0,True,1253.0,False
9362,FAO,DUB,19.0,False,1340.0,False
9363,DUB,FAO,-343.0,True,1522.0,False
9364,DUB,FAO,-161.0,True,1805.0,False
9365,DUB,FAO,-238.0,True,1423.0,False
9366,DUB,FAO,58.0,False,1653.0,False
9367,FAO,LUX,-424.0,True,709.0,False
9368,LUX,FAO,-301.0,True,853.0,False
9369,FAO,AMS,337.0,False,1882.0,False
9370,FAO,AMS,84.0,False,2306.0,False
9371,AMS,FAO,-209.0,True,1098.0,False
9372,AMS,FAO,-815.0,True,462.0,False
9373,FAO,EIN,-291.0,True,1090.0,False
9374,FAO,EIN,-412.0,True,1221.0,False
9375,FAO,EIN,-379.0,True,937.0,False
9376,EIN,FAO,-437.0,True,632.0,False
9377,EIN,FAO,-457.0,True,438.0,False
9378,EIN,FAO,-1134.0,True,49.0,False
9379,FAO,RTM,61.0,False,1362.0,False
9380,FAO,RTM,18.0,False,1365.0,False
9381,RTM,FAO,-426.0,True,764.0,False
9382,RTM,FAO,4.0,False,1500.0,False
9383,FAO,LIS,-100.0,True,1207.0,False
9384,FAO,LIS,-456.0,True,308.0,False
9385,LIS,FAO,-531.0,True,266.0,False
9386,LIS,FAO,-109.0,True,868.0,False
9387,FAO,GVA,-2342.0,True,-1093.0,True
9388,GVA,FAO,-1181.0,True,327.0,False
9389,FAO,BFS,-36.0,True,979.0,False
9390,BFS,FAO,-455.0,True,1160.0,False
9391,FAO,BHX,-416.0,True,379.0,False
9392,BHX,FAO,-222.0,True,1443.0,False
9393,FAO,BOH,-139.0,True,1230.0,False
9394,BOH,FAO,-87.0,True,1086.0,False
9395,FAO,EMA,-383.0,True,967.0,False
9396,EMA,FAO,-630.0,True,597.0,False
9397,FAO,EDI,54.0,False,1315.0,False
9398,EDI,FAO,10.0,False,1262.0,False
9399,FAO,LPL,-134.0,True,1110.0,False
9400,FAO,LPL,-406.0,True,685.0,False
9401,LPL,FAO,-114.0,True,1180.0,False
9402,LPL,FAO,-431.0,True,1241.0,False
9403,FAO,LGW,163.0,False,1482.0,False
9404,LGW,FAO,-504.0,True,1820.0,False
9405,FAO,LHR,-324.0,True,1381.0,False
9406,LHR,FAO,-1549.0,True,697.0,False
9407,FAO,LTN,-109.0,True,1275.0,False
9408,FAO,LTN,-84.0,True,1644.0,False
9409,LTN,FAO,-458.0,True,1024.0,False
9410,LTN,FAO,-693.0,True,1330.0,False
9411,LTN,FAO,-2735.0,True,-1131.0,True
9412,FAO,STN,-228.0,True,1018.0,False
9413,STN,FAO,-153.0,True,1476.0,False
9414,FAO,MAN,-140.0,True,1351.0,False
9415,FAO,MAN,-77.0,True,402.0,False
9416,MAN,FAO,257.0,False,1720.0,False
9417,MAN,FAO,-73.0,True,2146.0,False
9418,FAO,NCL,-1221.0,True,-461.0,True
9419,NCL,FAO,-428.0,True,243.0,False
9420,LAD,LIS,-1244.0,True,1417.0,False
9421,LIS,BRU,-700.0,True,1046.0,False
9422,LIS,BRU,58.0,False,2330.0,False
9423,LIS,BRU,-915.0,True,667.0,False
9424,BRU,LIS,-872.0,True,412.0,False
9425,BRU,LIS,-224.0,True,1155.0,False
9426,BRU,LIS,-822.0,True,87.0,False
9427,LIS,GRU,-1656.0,True,879.0,False
9428,GRU,LIS,-989.0,True,-645.0,True
9429,YYZ,LIS,-3057.0,True,-608.0,True
9430,LIS,RAI,-1058.0,True,649.0,False
9431,LIS,BSL,7.0,False,1324.0,False
9432,BSL,LIS,-68.0,True,1486.0,False
9433,LIS,BOD,-1102.0,True,438.0,False
9434,BOD,LIS,-1571.0,True,351.0,False
9435,LIS,LYS,-2477.0,True,-717.0,True
9436,LYS,LIS,-2642.0,True,-1174.0,True
9437,LIS,NTE,-705.0,True,957.0,False
9438,NTE,LIS,-1108.0,True,774.0,False
9439,LIS,CDG,-118.0,True,1499.0,False
9440,LIS,CDG,28.0,False,1672.0,False
9441,LIS,CDG,-205.0,True,1519.0,False
9442,LIS,CDG,-326.0,True,1755.0,False
9443,LIS,CDG,-877.0,True,1001.0,False
9444,LIS,CDG,-9048.0,True,-6913.0,True
9445,CDG,LIS,-1151.0,True,507.0,False
9446,CDG,LIS,-1383.0,True,107.0,False
9447,CDG,LIS,-1654.0,True,69.0,False
9448,CDG,LIS,-613.0,True,1295.0,False
9449,CDG,LIS,-720.0,True,776.0,False
9450,CDG,LIS,-7839.0,True,-6780.0,True
9451,LIS,ORY,-1683.0,True,347.0,False
9452,LIS,ORY,-4107.0,True,-1819.0,True
9453,LIS,ORY,-450.0,True,1156.0,False
9454,LIS,ORY,-593.0,True,1210.0,False
9455,LIS,ORY,-814.0,True,1355.0,False
9456,ORY,LIS,-1774.0,True,-123.0,True
9457,ORY,LIS,-1711.0,True,-171.0,True
9458,ORY,LIS,-647.0,True,835.0,False
9459,ORY,LIS,-72.0,True,904.0,False
9460,ORY,LIS,-2106.0,True,-614.0,True
9461,LIS,TXL,-431.0,True,544.0,False
9462,TXL,LIS,-629.0,True,318.0,False
9463,LIS,CGN,-721.0,True,1501.0,False
9464,CGN,LIS,-426.0,True,1154.0,False
9465,LIS,FRA,-2446.0,True,-296.0,True
9466,LIS,FRA,-249.0,True,1650.0,False
9467,LIS,FRA,-328.0,True,1506.0,False
9468,LIS,FRA,-667.0,True,1559.0,False
9469,FRA,LIS,-2620.0,True,-1545.0,True
9470,FRA,LIS,-1010.0,True,234.0,False
9471,FRA,LIS,-946.0,True,-135.0,True
9472,FRA,LIS,-638.0,True,854.0,False
9473,LIS,HAM,-67.0,True,1326.0,False
9474,HAM,LIS,40.0,False,1321.0,False
9475,LIS,MUC,-657.0,True,965.0,False
9476,MUC,LIS,-584.0,True,748.0,False
9477,LIS,STR,-436.0,True,1358.0,False
9478,STR,LIS,-686.0,True,1199.0,False
9479,LIS,DUB,-895.0,True,972.0,False
9480,DUB,LIS,-398.0,True,1520.0,False
9481,LIS,BGY,-295.0,True,1114.0,False
9482,BGY,LIS,193.0,False,1344.0,False
9483,LIS,MXP,-441.0,True,828.0,False
9484,LIS,MXP,-5997.0,True,-4711.0,True
9485,LIS,MXP,-903.0,True,271.0,False
9486,LIS,MXP,-1777.0,True,-224.0,True
9487,MXP,LIS,-532.0,True,1080.0,False
9488,MXP,LIS,-5269.0,True,-4150.0,True
9489,MXP,LIS,-612.0,True,1273.0,False
9490,MXP,LIS,-852.0,True,43.0,False
9491,LIS,FCO,-670.0,True,1386.0,False
9492,LIS,FCO,-383.0,True,1638.0,False
9493,FCO,LIS,-436.0,True,1617.0,False
9494,FCO,LIS,-587.0,True,915.0,False
9495,LIS,LUX,-1081.0,True,187.0,False
9496,LIS,LUX,-670.0,True,1046.0,False
9497,LUX,LIS,-1251.0,True,-27.0,True
9498,LUX,LIS,-653.0,True,296.0,False
9499,LIS,AMS,-386.0,True,1530.0,False
9500,LIS,AMS,-476.0,True,1721.0,False
9501,LIS,AMS,23.0,False,2303.0,False
9502,LIS,AMS,-699.0,True,1072.0,False
9503,AMS,LIS,-981.0,True,519.0,False
9504,AMS,LIS,-1052.0,True,144.0,False
9505,AMS,LIS,-1626.0,True,176.0,False
9506,AMS,LIS,-1145.0,True,8.0,False
9507,LIS,EIN,-492.0,True,1151.0,False
9508,LIS,EIN,-144.0,True,1997.0,False
9509,EIN,LIS,-324.0,True,1181.0,False
9510,EIN,LIS,-612.0,True,563.0,False
9511,LIS,FAO,-531.0,True,266.0,False
9512,LIS,FAO,-109.0,True,868.0,False
9513,FAO,LIS,-100.0,True,1207.0,False
9514,FAO,LIS,-456.0,True,308.0,False
9515,LIS,FNC,-7466.0,True,-6297.0,True
9516,LIS,FNC,-424.0,True,844.0,False
9517,LIS,FNC,-485.0,True,820.0,False
9518,LIS,FNC,-432.0,True,1172.0,False
9519,LIS,FNC,-1193.0,True,348.0,False
9520,FNC,LIS,103.0,False,1375.0,False
9521,FNC,LIS,107.0,False,1404.0,False
9522,FNC,LIS,-227.0,True,1179.0,False
9523,FNC,LIS,-404.0,True,1306.0,False
9524,LIS,HOR,149.0,False,1529.0,False
9525,HOR,LIS,735.0,False,1940.0,False
9526,LIS,TER,-1353.0,True,146.0,False
9527,TER,LIS,-3064.0,True,-1642.0,True
9528,TER,LIS,-2038.0,True,-767.0,True
9529,LIS,PDL,-277.0,True,1203.0,False
9530,LIS,PDL,-1078.0,True,348.0,False
9531,LIS,PDL,227.0,False,1564.0,False
9532,LIS,PDL,-87.0,True,775.0,False
9533,LIS,PDL,-1368.0,True,-21.0,True
9534,PDL,LIS,323.0,False,1802.0,False
9535,PDL,LIS,331.0,False,1814.0,False
9536,PDL,LIS,-343.0,True,981.0,False
9537,PDL,LIS,27.0,False,1462.0,False
9538,LIS,OPO,-741.0,True,766.0,False
9539,LIS,OPO,-260.0,True,1157.0,False
9540,OPO,LIS,-336.0,True,938.0,False
9541,OPO,LIS,-603.0,True,918.0,False
9542,OPO,MAD,-709.0,True,893.0,False
9543,LIS,BCN,-345.0,True,1238.0,False
9544,LIS,BCN,-328.0,True,1578.0,False
9545,BCN,LIS,-945.0,True,1036.0,False
9546,LIS,MAD,-657.0,True,1562.0,False
9547,LIS,MAD,-890.0,True,1363.0,False
9548,LIS,MAD,-584.0,True,796.0,False
9549,LIS,MAD,-175.0,True,1688.0,False
9550,LIS,MAD,-820.0,True,1113.0,False
9551,MAD,LIS,-993.0,True,1086.0,False
9552,MAD,LIS,-955.0,True,1021.0,False
9553,MAD,LIS,-360.0,True,1245.0,False
9554,MAD,LIS,-3055.0,True,-1361.0,True
9555,MAD,LIS,-2243.0,True,-262.0,True
9556,LIS,GVA,-233.0,True,1066.0,False
9557,LIS,GVA,-491.0,True,644.0,False
9558,LIS,GVA,-77.0,True,1280.0,False
9559,LIS,GVA,-1176.0,True,84.0,False
9560,GVA,LIS,-372.0,True,948.0,False
9561,GVA,LIS,-476.0,True,1208.0,False
9562,GVA,LIS,-184.0,True,1232.0,False
9563,GVA,LIS,-366.0,True,1182.0,False
9564,LIS,ZRH,-243.0,True,629.0,False
9565,LIS,ZRH,-805.0,True,733.0,False
9566,ZRH,LIS,-214.0,True,1110.0,False
9567,ZRH,LIS,-1399.0,True,195.0,False
9568,LIS,LGW,-149.0,True,1811.0,False
9569,LGW,LIS,-405.0,True,1996.0,False
9570,LIS,LHR,-240.0,True,1819.0,False
9571,LIS,LHR,-244.0,True,1377.0,False
9572,LIS,LHR,-316.0,True,1566.0,False
9573,LHR,LIS,-871.0,True,983.0,False
9574,LHR,LIS,113.0,False,1531.0,False
9575,LHR,LIS,187.0,False,2435.0,False
9576,LIS,LTN,-341.0,True,1217.0,False
9577,LIS,LTN,-644.0,True,1684.0,False
9578,LTN,LIS,-421.0,True,1640.0,False
9579,LTN,LIS,-826.0,True,763.0,False
9580,LTN,LIS,-2871.0,True,-1380.0,True
9581,LIS,STN,-681.0,True,1319.0,False
9582,STN,LIS,-601.0,True,1438.0,False
9583,LIS,MAN,-470.0,True,1008.0,False
9584,MAN,LIS,-627.0,True,1125.0,False
9585,FNC,LIS,103.0,False,1375.0,False
9586,FNC,LIS,107.0,False,1404.0,False
9587,FNC,LIS,-227.0,True,1179.0,False
9588,FNC,LIS,-404.0,True,1306.0,False
9589,LIS,FNC,-7466.0,True,-6297.0,True
9590,LIS,FNC,-424.0,True,844.0,False
9591,LIS,FNC,-485.0,True,820.0,False
9592,LIS,FNC,-432.0,True,1172.0,False
9593,LIS,FNC,-1193.0,True,348.0,False
9594,FNC,PDL,642.0,False,1722.0,False
9595,PDL,FNC,264.0,False,1150.0,False
9596,FNC,OPO,189.0,False,1499.0,False
9597,FNC,OPO,-735.0,True,332.0,False
9598,OPO,FNC,-376.0,True,705.0,False
9599,OPO,FNC,-162.0,True,738.0,False
9600,FNC,PXO,225.0,False,959.0,False
9601,FNC,PXO,126.0,False,779.0,False
9602,PXO,FNC,-415.0,True,-129.0,True
9603,PXO,FNC,285.0,False,846.0,False
9604,PDL,YYZ,-751.0,True,1638.0,False
9605,PDL,FLW,-1246.0,True,-340.0,True
9606,FLW,PDL,-1114.0,True,-135.0,True
9607,PDL,FNC,264.0,False,1150.0,False
9608,FNC,PDL,642.0,False,1722.0,False
9609,PDL,HOR,-292.0,True,520.0,False
9610,HOR,FLW,-1008.0,True,-183.0,True
9611,PDL,HOR,-559.0,True,292.0,False
9612,CVU,FLW,281.0,False,755.0,False
9613,HOR,CVU,-169.0,True,463.0,False
9614,PDL,HOR,-817.0,True,297.0,False
9615,HOR,PDL,285.0,False,1133.0,False
9616,HOR,PDL,27.0,False,951.0,False
9617,FLW,HOR,-679.0,True,97.0,False
9618,HOR,PDL,13.0,False,687.0,False
9619,CVU,HOR,-146.0,True,381.0,False
9620,PDL,TER,-459.0,True,345.0,False
9621,TER,GRW,-622.0,True,28.0,False
9622,PDL,TER,-741.0,True,218.0,False
9623,TER,GRW,-679.0,True,79.0,False
9624,PDL,TER,-926.0,True,-10.0,True
9625,TER,PDL,176.0,False,1039.0,False
9626,TER,PDL,-933.0,True,-20.0,True
9627,SJZ,TER,-673.0,True,106.0,False
9628,TER,PDL,334.0,False,1146.0,False
9629,TER,PDL,-1399.0,True,-565.0,True
9630,GRW,TER,-1435.0,True,-404.0,True
9631,PDL,LIS,323.0,False,1802.0,False
9632,PDL,LIS,331.0,False,1814.0,False
9633,PDL,LIS,-343.0,True,981.0,False
9634,PDL,LIS,27.0,False,1462.0,False
9635,LIS,PDL,-277.0,True,1203.0,False
9636,LIS,PDL,-1078.0,True,348.0,False
9637,LIS,PDL,227.0,False,1564.0,False
9638,LIS,PDL,-87.0,True,775.0,False
9639,LIS,PDL,-1368.0,True,-21.0,True
9640,PDL,PIX,-420.0,True,1152.0,False
9641,PDL,PIX,-840.0,True,77.0,False
9642,PIX,PDL,-135.0,True,632.0,False
9643,PIX,PDL,-654.0,True,253.0,False
9644,PDL,OPO,198.0,False,1653.0,False
9645,OPO,PDL,-258.0,True,563.0,False
9646,PDL,SMA,-1380.0,True,-573.0,True
9647,PDL,SMA,-275.0,True,531.0,False
9648,PDL,SMA,-175.0,True,381.0,False
9649,SMA,PDL,-1141.0,True,-682.0,True
9650,SMA,PDL,-243.0,True,65.0,False
9651,PDL,SJZ,-284.0,True,691.0,False
9652,SJZ,PDL,-334.0,True,823.0,False
9653,OPO,BRU,99.0,False,1397.0,False
9654,OPO,BRU,-632.0,True,1067.0,False
9655,BRU,OPO,-743.0,True,-288.0,True
9656,BRU,OPO,-810.0,True,626.0,False
9657,OPO,LGG,-707.0,True,905.0,False
9658,OPO,BSL,-257.0,True,831.0,False
9659,OPO,BSL,-229.0,True,1379.0,False
9660,BSL,OPO,-565.0,True,938.0,False
9661,BSL,OPO,-329.0,True,1037.0,False
9662,OPO,LYS,-466.0,True,653.0,False
9663,OPO,LYS,-1929.0,True,-407.0,True
9664,LYS,OPO,-1196.0,True,-70.0,True
9665,LYS,OPO,-1715.0,True,-643.0,True
9666,OPO,NTE,-515.0,True,1286.0,False
9667,NTE,OPO,-961.0,True,383.0,False
9668,OPO,NCE,73.0,False,2810.0,False
9669,NCE,OPO,-213.0,True,1190.0,False
9670,OPO,BVA,-77.0,True,1614.0,False
9671,BVA,OPO,65.0,False,1493.0,False
9672,OPO,CDG,-1084.0,True,1037.0,False
9673,OPO,CDG,-1400.0,True,548.0,False
9674,OPO,CDG,-478.0,True,1314.0,False
9675,OPO,CDG,-1250.0,True,352.0,False
9676,CDG,OPO,-4213.0,True,-2102.0,True
9677,CDG,OPO,-1698.0,True,-277.0,True
9678,CDG,OPO,-1282.0,True,238.0,False
9679,CDG,OPO,-1760.0,True,-512.0,True
9680,OPO,ORY,-1433.0,True,499.0,False
9681,OPO,ORY,-2204.0,True,-68.0,True
9682,OPO,ORY,-536.0,True,1055.0,False
9683,OPO,ORY,-412.0,True,2368.0,False
9684,ORY,OPO,-2056.0,True,-435.0,True
9685,ORY,OPO,-2382.0,True,-690.0,True
9686,ORY,OPO,-1153.0,True,302.0,False
9687,ORY,OPO,-883.0,True,1115.0,False
9688,OPO,XCR,-10.0,True,1363.0,False
9689,XCR,OPO,-371.0,True,692.0,False
9690,OPO,SXF,72.0,False,1467.0,False
9691,SXF,OPO,-587.0,True,308.0,False
9692,OPO,CGN,98.0,False,1601.0,False
9693,CGN,OPO,-906.0,True,188.0,False
9694,OPO,FRA,-253.0,True,1651.0,False
9695,OPO,FRA,-1356.0,True,668.0,False
9696,FRA,OPO,-1599.0,True,-417.0,True
9697,FRA,OPO,-1239.0,True,42.0,False
9698,OPO,MUC,-407.0,True,932.0,False
9699,MUC,OPO,-1086.0,True,192.0,False
9700,OPO,NUE,-448.0,True,752.0,False
9701,NUE,OPO,-258.0,True,1025.0,False
9702,OPO,STR,-769.0,True,579.0,False
9703,STR,OPO,-3561.0,True,-2169.0,True
9704,OPO,BUD,-1776.0,True,184.0,False
9705,BUD,OPO,-1007.0,True,-699.0,True
9706,OPO,MXP,269.0,False,1878.0,False
9707,MXP,OPO,-216.0,True,1107.0,False
9708,OPO,LUX,-1955.0,True,-719.0,True
9709,OPO,LUX,-118.0,True,1604.0,False
9710,OPO,LUX,84.0,False,2093.0,False
9711,LUX,OPO,-709.0,True,415.0,False
9712,LUX,OPO,-676.0,True,74.0,False
9713,LUX,OPO,-233.0,True,510.0,False
9714,OPO,AMS,2.0,False,2249.0,False
9715,OPO,AMS,183.0,False,2090.0,False
9716,AMS,OPO,-925.0,True,989.0,False
9717,AMS,OPO,-372.0,True,832.0,False
9718,OPO,EIN,-56.0,True,1324.0,False
9719,EIN,OPO,-558.0,True,570.0,False
9720,OPO,FNC,-376.0,True,705.0,False
9721,OPO,FNC,-162.0,True,738.0,False
9722,FNC,OPO,189.0,False,1499.0,False
9723,FNC,OPO,-735.0,True,332.0,False
9724,OPO,LIS,-336.0,True,938.0,False
9725,OPO,LIS,-603.0,True,918.0,False
9726,OPO,MAD,-709.0,True,893.0,False
9727,LIS,OPO,-741.0,True,766.0,False
9728,LIS,OPO,-260.0,True,1157.0,False
9729,OPO,PDL,-258.0,True,563.0,False
9730,PDL,OPO,198.0,False,1653.0,False
9731,OPO,ALC,50.0,False,785.0,False
9732,ALC,OPO,-441.0,True,1019.0,False
9733,OPO,BCN,-62.0,True,1548.0,False
9734,OPO,BCN,-201.0,True,1369.0,False
9735,BCN,OPO,-441.0,True,1554.0,False
9736,BCN,OPO,-384.0,True,1302.0,False
9737,OPO,MAD,-175.0,True,1282.0,False
9738,OPO,MAD,-191.0,True,1806.0,False
9739,OPO,MAD,-273.0,True,1002.0,False
9740,OPO,MAD,-709.0,True,893.0,False
9741,MAD,OPO,-539.0,True,1221.0,False
9742,MAD,OPO,-703.0,True,1070.0,False
9743,MAD,OPO,-448.0,True,844.0,False
9744,MAD,OPO,-1529.0,True,171.0,False
9745,OPO,VLC,-1382.0,True,-65.0,True
9746,VLC,OPO,-1002.0,True,373.0,False
9747,OPO,GVA,-136.0,True,1235.0,False
9748,OPO,GVA,-396.0,True,558.0,False
9749,OPO,GVA,-506.0,True,646.0,False
9750,OPO,GVA,151.0,False,1249.0,False
9751,GVA,OPO,-550.0,True,727.0,False
9752,GVA,OPO,-903.0,True,422.0,False
9753,GVA,OPO,-322.0,True,917.0,False
9754,GVA,OPO,-310.0,True,852.0,False
9755,OPO,ZRH,-490.0,True,698.0,False
9756,OPO,ZRH,-38.0,True,1576.0,False
9757,ZRH,OPO,-639.0,True,1321.0,False
9758,ZRH,OPO,-730.0,True,524.0,False
9759,OPO,BHX,-386.0,True,1108.0,False
9760,BHX,OPO,-490.0,True,631.0,False
9761,OPO,LGW,304.0,False,2391.0,False
9762,LGW,OPO,-334.0,True,2089.0,False
9763,OPO,STN,399.0,False,1928.0,False
9764,STN,OPO,-66.0,True,1545.0,False
9765,OTP,BRU,-187.0,True,461.0,False
9766,BRU,OTP,25.0,False,2161.0,False
9767,OTP,CRL,-89.0,True,713.0,False
9768,CRL,OTP,-538.0,True,1444.0,False
9769,OTP,LCA,-1569.0,True,-181.0,True
9770,LCA,OTP,-656.0,True,236.0,False
9771,OTP,PRG,171.0,False,1130.0,False
9772,OTP,PRG,-235.0,True,1532.0,False
9773,PRG,OTP,-68.0,True,1618.0,False
9774,PRG,OTP,-336.0,True,1836.0,False
9775,OTP,BLL,-587.0,True,298.0,False
9776,BLL,OTP,-2414.0,True,-560.0,True
9777,OTP,CPH,-768.0,True,175.0,False
9778,CPH,OTP,-1063.0,True,819.0,False
9779,OTP,BSL,-806.0,True,132.0,False
9780,BSL,OTP,-719.0,True,1522.0,False
9781,OTP,BVA,-49.0,True,485.0,False
9782,OTP,BVA,-292.0,True,389.0,False
9783,BVA,OTP,304.0,False,2235.0,False
9784,BVA,OTP,-754.0,True,1565.0,False
9785,OTP,CDG,-448.0,True,1444.0,False
9786,OTP,CDG,-210.0,True,726.0,False
9787,CDG,OTP,-2148.0,True,205.0,False
9788,CDG,OTP,-2957.0,True,-226.0,True
9789,OTP,CGN,-308.0,True,1049.0,False
9790,CGN,OTP,-34.0,True,2190.0,False
9791,OTP,DTM,-1101.0,True,-384.0,True
9792,DTM,OTP,-2418.0,True,-476.0,True
9793,OTP,FRA,-879.0,True,798.0,False
9794,OTP,FRA,-929.0,True,-298.0,True
9795,FRA,OTP,-880.0,True,1138.0,False
9796,FRA,OTP,-1058.0,True,721.0,False
9797,OTP,STR,-472.0,True,385.0,False
9798,STR,OTP,-1740.0,True,-133.0,True
9799,OTP,ATH,-501.0,True,683.0,False
9800,OTP,ATH,-866.0,True,2.0,False
9801,OTP,ATH,-169.0,True,1144.0,False
9802,ATH,OTP,-657.0,True,1066.0,False
9803,ATH,OTP,-799.0,True,892.0,False
9804,ATH,OTP,-558.0,True,1195.0,False
9805,OTP,CHQ,-579.0,True,557.0,False
9806,CHQ,OTP,50.0,False,1303.0,False
9807,OTP,BRI,-1480.0,True,-178.0,True
9808,BRI,OTP,-1084.0,True,758.0,False
9809,OTP,BLQ,39.0,False,832.0,False
9810,OTP,BLQ,253.0,False,1159.0,False
9811,BLQ,OTP,-593.0,True,1351.0,False
9812,BLQ,OTP,-1620.0,True,522.0,False
9813,OTP,CTA,-158.0,True,1145.0,False
9814,CTA,OTP,-334.0,True,1787.0,False
9815,OTP,FLR,158.0,False,925.0,False
9816,FLR,OTP,395.0,False,2738.0,False
9817,OTP,BGY,31.0,False,422.0,False
9818,BGY,OTP,-530.0,True,1634.0,False
9819,OTP,CIA,-507.0,True,431.0,False
9820,OTP,CIA,-840.0,True,71.0,False
9821,CIA,OTP,-1164.0,True,767.0,False
9822,CIA,OTP,-400.0,True,1471.0,False
9823,VCE,OTP,-1543.0,True,293.0,False
9824,OTP,TRN,512.0,False,1544.0,False
9825,TRN,OTP,-1320.0,True,948.0,False
9826,VCE,OTP,-1543.0,True,293.0,False
9827,OTP,AMS,-638.0,True,718.0,False
9828,AMS,OTP,-1132.0,True,787.0,False
9829,OTP,EIN,-139.0,True,864.0,False
9830,EIN,OTP,-889.0,True,1707.0,False
9831,OTP,TRF,-373.0,True,760.0,False
9832,TRF,OTP,-539.0,True,1582.0,False
9833,OTP,WAW,168.0,False,1347.0,False
9834,WAW,OTP,-1569.0,True,28.0,False
9835,OTP,CLJ,-923.0,True,145.0,False
9836,OTP,CLJ,-446.0,True,656.0,False
9837,CLJ,OTP,-1612.0,True,-584.0,True
9838,CLJ,OTP,-398.0,True,873.0,False
9839,OTP,IAS,-167.0,True,772.0,False
9840,IAS,OTP,-530.0,True,611.0,False
9841,OTP,OMR,-479.0,True,138.0,False
9842,OMR,OTP,-1166.0,True,-54.0,True
9843,OTP,TSR,-402.0,True,710.0,False
9844,OTP,TSR,430.0,False,1390.0,False
9845,TSR,OTP,-265.0,True,923.0,False
9846,TSR,OTP,-218.0,True,147.0,False
9847,OTP,BCN,-361.0,True,564.0,False
9848,BCN,OTP,-1131.0,True,1959.0,False
9849,OTP,CDT,-710.0,True,527.0,False
9850,CDT,OTP,-916.0,True,1471.0,False
9851,OTP,MAD,-320.0,True,1347.0,False
9852,MAD,OTP,-2259.0,True,684.0,False
9853,OTP,PMI,-820.0,True,-537.0,True
9854,PMI,OTP,-1443.0,True,780.0,False
9855,OTP,GVA,-379.0,True,455.0,False
9856,GVA,OTP,-508.0,True,1094.0,False
9857,OTP,ZRH,101.0,False,1095.0,False
9858,ZRH,OTP,-495.0,True,2140.0,False
